gene,CARCASMEAN,GUTMEAN,SIG,PARA ,ORTHO,lethaltc,TRANS,HUMAN
gene10931,1.23798,0.590776,0,0,4,0,0,0
gene10934,0.432131,1.10353,1,0,20,0,14,0
gene10958,33.9905,32.4585,0,1,304,0,0,0
gene10943,21.4642,2.39188,1,0,10,0,0,0
gene10940,43.7748,58.0624,0,0,6,0,0,0
gene10949,12.8377,16.0856,0,0,162,0,0,0
gene10944,44.3961,52.3331,0,0,6,0,0,0
gene10946,5.25689,0.629495,1,0,125,0,0,0
CUFF.978,22.9294,21.2416,0,0,40,0,0,0
gene10957,32.3427,38.6597,0,0,6,0,0,0
gene10941,7.30378,11.1528,1,0,168,0,19,0
gene10947,6.69195,14.2987,1,0,154,0,14,0
gene10945,16.4021,1.26693,1,0,2,0,0,0
gene10956,170.788,143.576,0,2,85,0,0,0
gene10951,48.0245,75.7343,1,1,171,0,29,0
gene10955,0.282847,0.477678,0,2,488,0,0,0
gene10950,70.2114,88.0452,0,0,49,0,0,0
gene10942,25.4196,38.741,0,0,7,0,0,0
gene10952,0.0930659,0.122024,0,13,1342,0,0,0
gene10954,2.7512,3.47437,0,5,184,0,0,0
gene10953,33.982,71.478,1,1,124,0,7,0
gene10959,7.97253,14.5892,1,0,174,0,9,0
gene10963,26.7998,26.072,0,0,8,0,0,0
gene10962,13.4286,22.3341,1,0,136,0,16,0
gene10961,421.929,474.925,0,0,7,0,0,0
CUFF.981,47.037,33.3428,0,6,819,0,0,0
gene10964,9.49738,6.40201,1,0,9,0,0,0
gene10977,0.236629,0.16879,0,3,202,0,0,0
gene10974,30.1804,25.5949,0,0,6,0,0,0
gene10966,26.0591,32.9555,0,0,169,0,0,0
gene10972,49.6043,25.7563,1,0,8,0,0,0
gene10976,0.00714274,0.0215979,0,0,127,0,0,0
gene10973,0.415982,0.555776,0,0,5,0,0,0
gene10978,0.0276093,0.00318786,0,0,5,0,0,0
gene10988,51.5011,66.9154,0,0,5,0,0,0
gene10968,8.87413,6.12243,1,0,6,0,0,0
gene10965,0.0467871,0.0463135,0,0,160,0,0,0
gene10986,0,0.0037154,0,1,255,0,0,0
gene10983,0.0722587,0.114472,0,3,48,0,0,0
gene10971,7.49615,9.28504,0,0,97,0,0,0
CUFF.984,0.754846,1.26261,0,0,157,0,0,0
gene10982,0.227575,1.09483,1,0,18,0,4,0
CUFF.990,0.293957,0.0749336,0,0,13,0,0,0
gene10970,20.9424,22.1091,0,0,156,0,0,0
gene10981,0.187902,0.065333,0,0,159,0,0,0
gene10990,0.321897,0,0,0,164,0,0,0
gene10995,0.0187857,0.0467644,0,7,1692,0,0,0
gene10992,23.0108,18.7411,0,0,144,0,0,0
gene10989,9.87977,4.10291,1,0,165,0,0,0
gene10993,23.9735,32.4851,0,0,150,0,0,0
CUFF.987,92.6107,90.5236,0,0,153,0,0,0
CUFF.985,0.734743,0.29831,1,0,152,0,0,0
gene10999,0.00408341,0,0,0,88,0,0,0
gene11003,10.5848,2.30587,1,3,661,0,0,0
gene11000,13.1505,3.78237,1,0,153,0,0,0
gene10996,11.8172,22.4959,0,0,155,0,0,0
gene11001,5.17133,20.5374,1,7,1692,0,18,0
gene11002,28.691,89.7993,1,2,209,0,18,0
gene10997,80.5342,174.374,1,2,20,0,7,0
gene11025,13.1797,4.84183,1,0,6,0,0,0
gene11005,17.9584,34.7841,1,224,9884,0,10,0
gene11022,13.2262,16.5972,0,8,25,0,0,0
CUFF.991,31.3982,14.4998,1,0,4,0,0,0
gene11021,0.31606,0.270697,0,0,146,0,0,0
gene11011,4.79604,0.253812,1,0,2,0,0,0
gene11007,22.9664,8.56777,1,0,118,0,0,0
gene11012,545.171,84.0457,1,1,391,0,0,0
gene11028,1.19624,0.649621,1,1,15,0,0,0
gene11027,27.8851,20.1558,0,5,578,0,0,0
gene11023,0,0.0047629,0,2,526,0,0,0
gene11020,0,0.0462363,0,5,578,0,0,0
gene11010,21.2782,12.219,1,1,3,0,0,0
gene11026,6.21478,7.19398,0,0,33,0,0,0
CUFF.988,3.5136,4.41133,0,21,942,0,0,0
gene11016,0,0,0,0,129,0,0,0
gene11014,0.121437,0.00814117,0,0,122,0,0,0
gene11004,0.311778,0.230089,0,0,168,0,0,0
CUFF.986,18.2798,20.4371,0,0,7,0,0,0
gene11006,29.5773,38.5095,0,0,150,0,0,0
gene11013,23.7535,8.11815,1,4,119,0,0,0
gene11024,2.69597,0.87278,1,0,183,0,0,0
gene11029,0.0205407,0,0,0,96,0,0,0
gene11008,10.0958,6.56617,1,0,161,0,0,0
gene11017,0.045814,0.0419738,0,0,155,0,0,0
gene11030,0,0,0,1,383,0,0,0
gene11033,0.0108922,0,0,0,17,0,0,0
gene11049,43.4075,71.4078,0,0,155,0,0,0
gene11050,37.1296,21.884,0,12,984,0,0,0
gene11045,209.467,185.498,0,13,552,0,0,0
gene11037,33.4663,1.09521,1,0,158,0,0,0
gene11046,4.70034,6.79643,0,0,170,0,0,0
CUFF.993,47.9103,41.6234,0,2,475,0,0,0
gene11041,8.716,13.1431,0,0,190,0,0,0
gene11047,52.9195,61.8389,0,5,587,0,0,0
gene11035,1.89253,1.79895,0,0,161,0,0,0
gene11042,10.1505,15.7806,1,1,332,0,5,0
gene11040,42.2893,62.7405,0,0,5,0,0,0
gene11043,1.50294,0.174125,1,0,153,0,0,0
gene11044,14.8242,11.1766,0,0,181,0,0,0
CUFF.989,3.08627,0.198854,1,0,13,0,0,0
gene11036,26.6098,25.6525,0,2,177,0,0,0
gene11052,1.08674,0.0464202,1,5,450,0,0,0
gene11053,0.0355472,0.112603,0,0,7,0,0,0
gene11051,39.8426,47.6829,0,1,307,0,0,0
CUFF.996,272.941,1060.68,1,45,1029,0,87,0
gene11054,5.82969,5.91221,0,0,2,0,0,0
gene11059,1.61474,0.613079,1,0,152,0,0,0
gene11063,0,0,0,1,326,0,0,0
CUFF.992,7.66987,2.29596,1,1,307,0,0,0
gene11057,1.05331,1.36855,0,0,209,0,0,0
gene11058,0.0380315,0,0,0,6,0,0,0
gene11064,3.7687,3.16134,0,3,436,0,0,0
gene11073,0.32946,2.11602,1,2,182,0,20,0
gene11070,32.7219,10.0298,1,2,20,0,0,0
gene11069,2.35256,54.946,1,0,160,0,7,0
gene11067,0,0,0,1,290,0,0,0
gene11072,11.0664,77.8487,1,1,290,0,5,0
gene11068,10.1948,9.01443,0,11,1063,0,0,0
gene11065,0.00752018,0,0,0,2,0,0,0
gene11074,28.1349,319.111,1,11,1063,0,15,0
gene11071,38.6404,48.0699,0,12,209,0,0,0
gene11084,2.67374,0.43718,1,0,119,0,0,0
gene11085,36.0463,37.5597,0,1,21,0,0,0
gene11086,46.1321,66.7287,1,1,158,0,27,0
gene11080,34.4788,56.7717,1,0,2,0,6,0
CUFF.995,25.0203,54.7041,1,0,65,0,67,1
gene11082,30.5881,36.3877,0,0,175,0,0,0
gene11077,34.9251,49.1292,1,0,6,0,12,0
gene11079,47.8672,59.8488,0,0,343,0,0,0
CUFF.994,1.30969,0.4871,1,0,153,0,0,0
CUFF.999,35.0686,7.34776,1,0,156,0,0,0
gene11076,24.6599,44.5938,1,0,8,0,22,0
gene11078,34.6312,48.439,0,0,152,0,0,0
gene11081,3.76447,3.47078,0,45,1029,0,0,0
gene11075,39.1567,42.3763,0,224,9884,0,0,0
gene11106,18.0338,12.9488,0,0,155,0,0,0
gene11095,2.02394,25.8068,1,1,156,0,13,0
gene11105,477.547,522.084,0,1,320,0,0,0
gene11097,3.67658,2.00178,1,2,19,0,0,0
gene11094,2.80344,2.20909,0,0,7,0,0,0
gene11093,5.89335,0.423576,1,0,185,0,0,0
gene11103,37.6703,42.6077,0,0,9,0,0,0
gene11091,2.97929,0.194434,1,1,156,0,0,0
gene11089,224.197,3.84225,1,0,152,0,0,0
gene11099,11.6614,10.9647,0,0,153,0,0,0
gene11100,0.651002,0.250636,0,0,9,0,0,0
gene11090,0.0942083,0.255602,0,0,6,0,0,0
gene11104,23.6749,35.8071,1,0,153,0,11,0
gene11098,0.446351,0.333212,0,0,135,0,0,0
gene11102,27.6515,47.9358,1,0,15,0,21,0
gene11101,41.226,120.504,1,0,148,0,6,0
gene11107,0.271484,0.263411,0,1,20,0,0,0
gene11109,29.9663,33.6374,0,115,1322,0,0,0
gene11108,7.77889,13.3187,1,0,149,0,9,0
CUFF.1000,8.91489,2.18821,1,0,158,0,0,0
gene11111,0.436502,0.217188,0,0,162,0,0,0
gene11118,0.280269,1.01078,0,4,317,0,0,0
gene11128,0,0,0,2,7,0,0,0
gene11131,0.0472425,0.0851335,0,0,6,0,0,0
gene11112,0.241138,0.416038,0,2,7,0,0,0
gene11117,2.10752,1.20555,0,1,475,0,0,0
gene11114,20.2067,20.6505,0,2,7,0,0,0
gene11119,48.7078,55.9679,0,0,68,0,0,0
gene11132,0,0,0,1,254,0,0,0
gene11123,15.9884,17.0491,0,46,1304,0,0,0
gene11116,34.1833,13.2094,1,2,20,0,0,0
gene11130,0,0,0,4,64,0,0,0
gene11120,422.124,1824.3,1,0,44,18,18,0
gene11125,42.5415,50.1308,0,1,254,0,0,0
gene11113,3.33673,3.4868,0,2,305,0,0,0
gene11126,0.206326,0.139705,0,0,6,0,0,0
gene11127,0.247909,0.284039,0,1,20,0,0,0
gene11124,49.6967,68.0637,0,0,3,0,0,0
gene11115,24.6643,19.0489,0,4,407,0,0,0
CUFF.998,0.680034,0.281164,1,0,6,0,0,0
gene11129,0.0328263,0,0,0,175,0,0,0
gene11134,44.0091,106.516,1,12,829,0,13,1
gene11141,62.8047,73.5289,0,3,49,0,0,0
gene11170,21.667,4.23631,1,7,1692,0,0,0
gene11160,18.8114,24.1367,0,0,152,0,0,0
gene11146,0.0538016,0.0140544,0,1,177,0,0,0
gene11162,150.97,194.242,0,0,119,0,0,0
gene11150,4.28763,2.1857,1,1,16,0,0,0
gene11147,274.645,242.353,0,2,494,0,0,0
gene11161,93.4768,71.4012,0,0,8,0,0,0
gene11169,67.5595,70.1465,0,1,84,0,0,0
gene11159,44.4287,20.9009,1,2,181,0,0,0
gene11166,30.7051,69.072,0,0,182,0,0,0
gene11138,20.2368,28.5474,1,1,330,0,13,0
gene11152,14.1154,34.4015,1,0,138,0,9,0
gene11148,501.017,838.704,1,0,5,0,7,0
gene11168,12.4518,19.9191,1,0,23,0,3,0
gene11164,102.885,120.824,0,1,231,0,0,0
gene11136,10.8,1.89101,1,0,107,0,0,0
gene11149,14.4548,16.3133,0,0,6,0,0,0
gene11156,18.8971,18.4183,0,1,16,0,0,0
gene11142,21.6649,33.2895,1,0,5,0,4,0
gene11153,0.0566082,0.0700423,0,0,6,0,0,0
gene11157,6.95221,5.98447,0,0,151,0,0,0
CUFF.1010,21.9466,8.58137,1,1,164,0,0,0
gene11163,50.8618,40.916,0,0,146,0,0,0
gene11151,2.72351,4.91949,1,0,6,0,17,0
gene11167,9.79449,13.8699,0,1,6,0,0,0
gene11158,31.0614,27.862,0,2,169,0,0,0
gene11165,116.739,93.8421,0,0,152,0,0,0
gene11137,0.0130768,0,0,0,157,0,0,0
gene11173,61.7098,59.3569,0,11,404,0,0,0
gene11174,2282.99,2501.56,0,6,691,0,0,0
CUFF.1005,18.4234,21.6819,0,0,121,0,0,0
gene11175,10.4054,9.34786,0,0,150,0,0,0
gene11177,18.3645,15.6632,0,0,6,0,0,0
CUFF.1002,10.183,1.60663,1,0,6,0,0,0
gene11172,14.7429,25.0104,1,0,184,0,22,0
gene11178,47.9365,53.3195,0,0,6,0,0,0
gene11184,267.688,247.364,0,2,106,0,0,0
gene11179,25.6473,33.6638,0,5,578,0,0,0
CUFF.1001,6.77109,5.72016,0,2,483,0,0,0
gene11180,59.9519,79.6602,0,0,204,0,0,0
gene11181,0.0589517,0,0,0,89,0,0,0
gene11188,49.5667,70.1162,1,1,306,0,9,0
CUFF.1004,6.86677,6.56721,0,1,305,0,0,0
gene11190,15.4502,15.2141,0,0,147,0,0,0
gene11183,0.32731,0.112985,0,1,546,0,0,0
gene11195,17.996,15.0135,0,1,172,0,0,0
gene11200,27.1687,42.1185,1,1,58,0,6,0
gene11203,17.9114,11.9119,0,0,121,0,0,0
gene11201,33.527,58.5793,1,0,127,0,16,0
gene11202,17.9521,17.9314,0,0,71,0,0,0
gene11205,18.8705,21.2769,0,0,6,0,0,0
gene11192,7.26538,3.25698,1,0,211,0,0,0
gene11194,25.6953,30.8709,0,2,728,0,0,0
gene11197,3.34322,4.05659,0,0,15,0,0,0
gene11198,12.2447,10.2128,0,0,82,0,0,0
gene11193,28.5134,19.2472,1,0,222,0,0,0
gene11198,12.2447,10.2128,0,2,635,0,0,0
gene11196,10.2829,13.826,0,0,182,0,0,0
gene11208,32.0996,33.9275,0,0,135,0,0,0
gene11207,15.5799,19.9528,0,0,6,0,0,0
gene11209,45.4814,55.3366,0,0,130,0,0,0
gene11206,2.48964,2.67072,0,1,151,0,0,0
gene11210,8.93249,4.28461,1,0,170,0,0,0
gene11221,8.07345,7.7528,0,13,1342,0,0,0
gene11214,30.03,5.79343,1,13,1342,0,0,0
CUFF.1023,30.5883,6.89711,1,0,2,0,0,0
gene11217,4.56719,7.8995,1,1,157,0,3,0
gene11222,56.0642,7.28082,1,0,143,0,0,0
gene11212,25.3082,7.62758,1,0,9,0,0,0
CUFF.1008,48.012,47.5216,0,0,173,0,0,0
gene11219,17.7733,16.1218,0,0,148,0,0,0
CUFF.1006,24.7323,23.2941,0,0,156,0,0,0
gene11213,8.46149,33.2847,1,1,7,0,13,0
CUFF.1007,28.1733,25.4398,0,4,735,0,0,0
gene11225,40.9512,18.9821,1,16,1288,0,0,0
gene11224,4.30405,1.30221,1,0,142,0,0,0
gene11227,0.135052,1.64417,1,2,396,0,3,0
gene11228,0.0838517,0.332812,0,0,151,0,0,0
gene11233,40.8468,79.0711,1,0,180,0,5,0
gene11229,24.226,26.937,0,0,149,0,0,0
gene11232,2371.9,2403.82,0,0,6,0,0,0
gene11235,4034.86,7819.34,1,3,778,0,10,0
gene11237,0.0292918,0.028547,0,4,340,0,0,0
CUFF.1009,77.2079,71.8549,0,0,153,0,0,0
gene11230,24.4574,21.4545,0,0,167,0,0,0
gene11234,0.134511,0.115179,0,0,60,0,0,0
gene11242,34.3809,25.617,0,0,156,0,0,0
gene11244,3.71204,2.89577,0,16,1288,0,0,0
gene11243,46.0757,33.7571,0,0,156,0,0,0
gene11245,70.2029,3.99477,1,0,154,0,0,0
gene11248,16.7657,16.3497,0,0,150,0,0,0
gene11257,9.55313,5.61407,1,0,131,0,0,0
gene11259,18.5429,4.31833,1,0,154,0,0,0
gene11252,0,0,0,0,6,0,0,0
gene11251,3.50133,1.69666,1,2,343,0,0,0
gene11258,14.9301,12.771,0,0,167,0,0,0
gene11256,37.0463,34.5272,0,0,82,0,0,0
gene11253,1.80675,1.5773,0,4,340,0,0,0
gene11266,0,0,0,0,7,0,0,0
gene11261,0,0,0,1,158,0,0,0
gene11262,0,0,0,0,51,0,0,0
gene11260,0,0.00599583,0,4,340,0,0,0
gene11265,0,0,0,32,510,0,0,0
gene11263,0.0597686,0.0598132,0,0,5,0,0,0
gene11267,0,0,0,0,4,0,0,0
gene11264,0,0,0,0,12,0,0,0
CUFF.1020,3.40268,3.70164,0,0,146,0,0,0
gene11269,0.0686701,0.0975043,0,2,452,0,0,0
gene11274,13.7882,12.095,0,0,6,0,0,0
gene11276,0.332956,1.35166,1,0,7,0,5,0
gene11280,12.3826,15.6867,0,0,5,0,0,0
gene11271,0,0,0,0,5,0,0,0
gene11279,11.2487,9.37013,0,0,147,0,0,0
gene11282,13.8096,16.0106,0,2,43,0,0,0
gene11268,0,0,0,1,432,0,0,0
gene11270,0,0,0,0,150,0,0,0
gene11281,11.2656,16.2297,1,0,6,0,22,1
gene11292,158.357,1434.25,1,0,80,0,27,0
gene11295,24.2788,2.56512,0,0,173,0,0,0
gene11290,18.6591,171.684,1,0,17,0,13,0
gene11288,48.4028,31.8637,1,0,25,0,0,0
gene11289,63.3103,209.987,1,0,6,0,6,0
gene11300,0,0,0,0,24,0,0,0
gene11302,43.285,0.158759,1,1,315,0,0,0
gene11301,10.9616,10.4104,0,3,338,0,0,0
gene11297,3.15596,3.82338,0,0,60,0,0,0
gene11303,6.40579,3.59799,1,0,117,0,0,0
CUFF.1014,8.06414,11.3382,0,0,118,0,0,0
gene11298,6.09689,1.28984,1,0,6,0,0,0
gene11305,25.4459,10.4689,1,0,188,0,0,0
gene11308,10.2391,1.29976,1,0,401,0,0,0
CUFF.1017,12.9512,1.70668,1,1,10,0,0,0
gene11311,49.8855,44.8901,0,0,5,0,0,0
gene11310,12.0715,10.209,0,1,10,0,0,0
gene11312,31.0393,21.5031,1,3,9,0,0,0
gene11319,21.792,13.4284,1,0,155,0,0,0
gene11315,29.8637,14.3886,1,0,158,0,0,0
gene11320,13.1229,4.46447,1,0,4,0,0,0
gene11309,13.6961,11.9738,0,1,157,0,0,0
gene11318,1.67682,0.966213,0,1,152,0,0,0
gene11316,4.28475,1.82868,1,0,6,0,0,0
gene11313,652.017,1818.06,1,0,6,0,4,1
gene11314,59.8657,77.2334,0,0,120,0,0,0
gene11326,8.86233,15.7025,1,224,9884,0,45,0
gene11331,10.532,4.44619,1,1,419,0,0,0
gene11329,21.8644,21.157,0,0,7,0,0,0
gene11328,0.29574,1.27218,1,0,11,0,4,0
gene11324,2.57674,0.682524,1,0,108,0,0,0
gene11325,0.493198,0.731964,0,0,186,0,0,0
gene11327,1.34385,1.65513,0,0,179,0,0,0
CUFF.1016,520.795,311.134,1,0,158,0,0,0
CUFF.1025,122.778,104.099,0,0,19,0,0,0
gene11336,0,0,0,1,281,0,0,0
gene11333,4.37238,2.854,0,1,331,0,0,0
gene11332,25.8701,41.2859,1,0,140,0,6,0
gene11335,27.7811,1.02824,1,0,6,0,0,0
gene11339,15.7827,5.65437,1,0,131,0,0,0
gene11340,1.64684,0.545917,1,0,149,0,0,0
CUFF.1022,24.6687,4.52703,1,0,3,0,0,0
gene11350,2.94663,4.00107,0,0,5,0,0,0
gene11352,81.2938,68.1329,0,0,142,0,0,0
gene11351,0.879408,0.31979,0,0,86,0,0,0
gene11344,40.5398,15.9877,1,0,6,0,0,0
gene11346,25.5401,31.7821,0,0,177,0,0,0
gene11342,18.2646,11.508,1,0,142,0,0,0
gene11345,37.8242,11.6693,1,0,229,0,0,0
gene11343,146.627,5.58802,1,1,301,0,0,0
gene11348,2.1041,0.228736,1,0,158,0,0,0
gene11353,36.1023,19.4608,1,0,56,0,0,0
gene11358,0.510094,0.296805,0,0,6,0,0,0
gene11356,0.123031,0.0338117,0,6,33,0,0,0
gene11361,54.7306,29.9598,1,2,16,0,0,0
gene11359,0.0176227,0,0,0,156,0,0,0
gene11355,14.1971,0.882252,1,6,33,0,0,0
gene11354,36.5218,27.8602,0,6,33,0,0,0
gene11357,0.160875,0.0640183,0,2,16,0,0,0
gene11362,2.12593,11.7653,1,6,33,0,4,0
gene11374,56.778,22.9396,1,0,155,0,0,0
gene11368,0.42562,0.161381,0,0,160,0,0,0
gene11370,45.8603,49.283,0,6,33,0,0,0
gene11376,25.6472,17.3117,1,2,19,0,0,0
gene11364,3.92591,2.15019,1,2,16,0,0,0
gene11366,0.729981,0.236309,1,0,6,0,0,0
gene11365,19.2116,21.6875,0,4,35,0,0,0
gene11369,53.2259,69.094,0,6,33,0,0,0
gene11375,10.9863,1.29074,1,6,33,0,0,0
CUFF.1019,50.2119,34.7698,1,0,170,0,0,0
gene11372,58.5731,1.15445,1,0,2,0,0,0
gene11371,0.0132321,0,0,1,329,0,0,0
gene11363,0.0659103,0.122801,0,0,2,0,0,0
gene11373,86.8728,37.1329,1,0,7,0,0,0
gene11382,61.1952,70.6221,0,0,3,0,0,0
gene11388,8.71324,1.62313,1,5,379,0,0,0
gene11384,87.7208,80.6646,0,0,9,0,0,0
gene11407,6.20676,11.2492,0,0,123,0,0,0
gene11410,18.3468,16.7466,0,2,15,0,0,0
gene11385,122.449,96.8098,0,0,181,0,0,0
gene11390,40.9932,37.9711,0,0,18,0,0,0
gene11398,66.0176,27.5314,1,0,148,0,0,0
gene11402,100.616,145.432,1,1,203,0,4,1
gene11404,88.6587,72.9213,0,1,203,0,0,0
CUFF.1027,7.08244,1.9652,1,0,153,0,0,0
CUFF.1029,1.79618,0.206405,1,0,153,0,0,0
gene11395,0.0280576,0.0162922,0,1,329,0,0,0
CUFF.1033,34.8152,64.1321,1,10,254,0,158,0
gene11405,13.6713,21.6084,1,1,313,0,27,0
gene11393,3.81906,4.77713,0,1,9,0,0,0
gene11396,16.2907,20.8301,0,0,318,0,0,0
gene11408,66.5433,58.8132,0,0,121,0,0,0
gene11406,42.6495,44.8465,0,0,304,0,0,0
CUFF.1031,24.8366,18.8257,0,1,352,0,0,0
gene11394,0,0,0,0,6,0,0,0
gene11401,20.6663,2.59492,1,0,68,0,0,0
CUFF.1026,49.1456,41.9835,0,1,9,0,0,0
gene11397,0.241278,0.100922,0,1,313,0,0,0
gene11409,65.5098,99.6606,1,0,144,0,4,0
gene11411,14.3169,17.449,0,0,147,0,0,0
gene11412,0.290742,0.127548,0,1,5,0,0,0
gene11413,11.0499,10.3002,0,3,48,0,0,0
gene11414,120.284,3.12474,1,0,5,0,0,0
gene11415,9.04494,1.33863,1,0,8,0,0,0
gene11434,0.431796,6.62385,1,0,154,0,4,0
gene11422,10.5233,549.041,1,1,418,0,18,0
gene11417,28.1541,28.5858,0,0,145,0,0,0
gene11430,5.91116,4.37869,0,0,97,0,0,0
gene11424,0.157524,6.51681,1,0,134,0,9,0
gene11416,87.3726,86.5578,0,2,457,0,0,0
gene11432,18.9369,11.1958,1,4,21,0,0,0
gene11419,20.542,24.2555,0,11,36,0,0,0
gene11429,10.1898,10.5624,0,0,159,0,0,0
gene11431,29.9779,43.8391,1,24,714,0,7,0
gene11433,6.63643,3.2922,1,1,311,0,0,0
gene11418,13.987,20.4157,1,0,8,0,10,0
gene11427,14.4198,12.3124,0,0,148,0,0,0
gene11426,20.9564,19.5364,0,0,165,0,0,0
gene11436,7.1209,8.76067,0,0,147,0,0,0
gene11446,1.46351,0.53313,1,1,196,0,0,0
gene11438,35.0131,23.7576,0,3,51,0,0,0
gene11437,19.507,28.4564,0,1,270,0,0,0
gene11442,31.4036,26.8638,0,0,87,0,0,0
gene11445,1.78732,0.813455,0,2,417,0,0,0
gene11435,16.4649,11.4781,0,0,161,0,0,0
gene11440,100.664,40.5676,1,13,1342,0,0,0
gene11447,0.201628,0.142418,0,0,151,0,0,0
CUFF.1037,42.9691,18.1648,1,0,94,0,0,0
gene11443,43.5285,58.4552,0,0,9,0,0,0
gene11444,2735.7,3159.78,0,1,329,0,0,0
gene11448,13.5628,17.1982,0,0,316,0,0,0
gene11458,3.18963,0.204178,1,0,8,0,0,0
gene11454,0.0142319,0.0294059,0,1,321,0,0,0
gene11461,7.40358,8.95302,0,0,4,0,0,0
gene11457,0.890392,0.696472,0,0,6,0,0,0
gene11456,27.8992,39.3089,0,2,164,0,0,0
CUFF.1051,26.3241,7.24696,1,0,2,0,0,0
gene11464,17.4499,17.7563,0,1,148,0,0,0
gene11452,0,0,0,0,6,0,0,0
gene11463,22.3478,15.0565,0,2,473,0,0,0
gene11462,3.34762,6.35434,1,0,5,0,12,0
gene11453,0,0,0,2,9,0,0,0
gene11450,0.0213785,0.0200957,0,7,598,0,0,0
gene11449,0.0972501,0.362406,1,0,6,0,4,0
gene11460,29.9138,34.7925,0,224,9884,0,0,0
gene11471,4.48211,2.08611,1,0,4,0,0,0
gene11472,18.6739,4.56587,1,0,144,0,0,0
gene11470,22.6131,31.9987,0,5,41,0,0,0
gene11465,11.3918,2.13952,1,1,312,0,0,0
gene11484,3.62606,18.2737,1,0,150,0,8,0
gene11474,0.026949,0.0771038,0,0,156,0,0,0
gene11475,0.00437118,0.00498148,0,0,170,0,0,0
gene11482,1.83851,0.271264,1,0,178,0,0,0
gene11478,2.60335,0.16141,1,0,164,0,0,0
gene11479,144.481,6.50633,1,0,140,0,0,0
gene11480,181.144,6.14929,1,0,169,0,0,0
gene11481,0.989483,0.392094,0,0,93,0,0,0
gene11477,0,0.00567294,0,0,105,0,0,0
gene11473,0,0.0154186,0,0,32,0,0,0
gene11483,78.373,2.6194,1,0,6,0,0,0
gene11492,0.276299,0,0,0,6,0,0,0
gene11493,0.149534,0,0,0,147,0,0,0
gene11489,0.664052,0,1,4,356,0,0,0
gene11488,1.53882,1.44643,0,1,145,0,0,0
gene11490,0.402083,0,1,0,242,0,0,0
gene11486,9.41105,5.36572,1,4,356,0,0,0
gene11495,0.0761039,0.0212233,0,7,477,0,0,0
gene11487,87.27,129.502,1,1,275,0,4,1
gene11491,0.473374,0,1,0,138,0,0,0
gene11502,0.194509,0.235844,0,13,832,0,0,0
gene11497,28.5528,38.4367,0,2,159,0,0,0
gene11498,29.435,26.1166,0,0,2,0,0,0
gene11500,0.00466931,0.0280688,0,0,6,0,0,0
gene11496,33.4745,29.5669,0,0,140,0,0,0
gene11506,9.64965,5.37636,1,0,98,0,0,0
gene11507,10.9868,3.53466,1,2,159,0,0,0
gene11512,17.5113,4.14698,1,2,159,0,0,0
gene11509,0,0,0,0,117,0,0,0
gene11511,0.458579,0.0435072,1,2,174,0,0,0
gene11516,7.21446,11.0629,0,1,150,0,0,0
gene11542,0.0685025,0.0582794,0,1,329,0,0,0
gene11534,2.74674,3.43618,0,2,360,0,0,0
gene11537,0.0327738,0.0872391,0,0,38,0,0,0
gene11530,0,0,0,12,829,0,0,0
CUFF.1038,15.2449,48.2321,1,30,1444,0,52,0
gene11548,3.06998,3.40317,0,45,1029,0,0,0
gene11526,0.00835935,0.0692372,0,0,19,0,0,0
gene11555,0,0,0,0,168,0,0,0
CUFF.1054,3.10965,0.773653,1,1,167,0,0,0
gene11528,56.309,102.703,1,0,2,0,7,0
gene11551,1.57645,2.03304,0,0,101,0,0,0
gene11541,0.0233524,0.0126141,0,0,80,0,0,0
CUFF.1040,16.4033,6.28742,1,9,426,0,0,0
gene11544,0.286833,0.334161,0,1,286,0,0,0
gene11518,78.7033,68.943,0,0,146,0,0,0
gene11524,33.9718,12.9076,1,1,7,0,0,0
gene11520,4.30832,36.4296,1,0,17,0,19,0
gene11527,0.00667256,0.0128558,0,11,1085,0,0,0
CUFF.1039,1.47739,1.46831,0,0,163,0,0,0
gene11529,0.0600542,0.023851,0,0,189,0,0,0
gene11513,8.84544,9.64975,0,1,307,0,0,0
gene11517,7.74715,0.263492,1,25,1040,0,0,0
CUFF.1043,22.976,13.5387,1,0,182,0,0,0
gene11522,6.72895,7.80537,0,0,6,0,0,0
gene11545,0.00692273,0.0315991,0,0,6,0,0,0
gene11521,3.8659,9.47624,1,2,459,0,19,0
gene11523,0.127005,0.0452747,0,2,481,0,0,0
gene11550,5.22539,5.68745,0,2,476,0,0,0
gene11515,20.0854,24.3871,0,4,732,0,0,0
gene11536,0.0726727,0.00829441,0,0,146,0,0,0
gene11553,0,0,0,0,149,0,0,0
gene11533,22.3585,47.3744,1,2,416,0,45,0
gene11535,0.669804,2.42181,1,0,166,0,3,1
gene11554,0,0,0,0,9,0,0,0
gene11552,0.117115,0.155095,0,0,166,0,0,0
gene11556,0.00989992,0,0,1,328,0,0,0
gene11557,0.119112,0.198947,0,0,165,0,0,0
gene11569,0,0,0,0,163,0,0,0
gene11564,12.897,36.9956,1,0,159,0,8,0
gene11566,47.8437,74.0345,1,0,147,0,25,0
gene11567,6.18063,7.96089,0,0,112,0,0,0
gene11561,6.50742,9.27703,0,2,98,0,0,0
gene11562,49.5911,55.8869,0,0,141,0,0,0
CUFF.1042,17.0151,15.957,0,2,98,0,0,0
gene11560,30.6067,43.9848,0,35,729,0,0,0
